id,semantic tag,etymon id,language,part of speech,word (source spelling),word (practical orthography),word (ipa),english definition,spanish definition,source,page number,full original entry,alternate forms,other,editors
CHTMISC1900,MO_FA,,Ch'olti',intransitive verb,zuclu,suklu,,to knock over,revolcarse,CCM,161,rebolcarse; zuclu; de zuclamel (coclama),,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1901,MO_FA,,Ch'olti',intransitive verb,zuclamel (coclama),suklamel (koklama),,to knock over,revolcarse,CCM,161,rebolcarse; zuclu; de zuclamel (coclama),,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1902,AV_WA,,Ch'olti',noun,tzimin,tzimin,,"cluster (e.g., of grapes)",racimo,CCM,161,rasimo; tzimin,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1903,LM_ST,,Ch'olti',transitive verb,etzu,etzu,,to mimic,remedar,CCM,161,remedar; etzu,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1904,FD_MX,,Ch'olti',intransitive verb,huyu,huyu,,to stir (of a corn drink),revolver atol,CCM,161,rebolber atol; huyu; xabte,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1905,FD_MX,,Ch'olti',intransitive verb,xabte,xab'te',,to stir (of a corn drink),revolver atol,CCM,161,rebolber atol; huyu; xabte,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
KAUN1322,BP_KN,KAUETYMON598,Ch'olti',noun,holpix,holpix,,knee,rodilla,CCM,161,rodilla; holpix,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
KAUN1911,PW_LI,KAUETYMON826,Ch'olti',noun,v-leem chahac,uleem chahak,,flash of lightning,relámpago,CCM,161,resplandor de rayo; v-leem chahac,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1906,MK_FA,,Ch'olti',(in)transitive verb,lihli,lihli,,"to water (e.g., a plant)",regar,CCM,161,regar; lihli,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1907,SR_CN,,Ch'olti',(in)transitive verb,miin,miin,,to accept as one’s father,recibir por padre,CCM,161,reseuir por padre; miin,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
KAUN1097,BP_TA,KAUETYMON522,Ch'olti',noun,ne,ne,,tail,cola,CCM,161,rabo; ne,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1908,CA_CC,,Ch'olti',noun,paquem buc,pakem b'uk,,old clothing,ropa vieja,CCM,161,ropa bieja; paquem buc l. noc,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1909,CA_CC,,Ch'olti',noun,noc,nok,,old clothing,ropa vieja,CCM,161,ropa bieja; paquem buc l. noc,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1910,CA_CC,,Ch'olti',noun,pacal,pakal,,folded clothes,ropa cogida,CCM,161,ropa cogida; pacal,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1911,SR_PU,,Ch'olti',intransitive verb,paibii,payb'ii,,to surround,rodear,CCM,162,rodear; paibii,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1912,SR_PU,,Ch'olti',adjective,paibiil,payb'iil,,surrounded,rodeado,CCM,162,rodeado; paibiil,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1913,SR_RO,,Ch'olti',transitive verb,petete,petete,,to make round,redondear,CCM,162,redondear; petete,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1914,SR_SM,,Ch'olti',noun,pitpit,pitpit,,slippery spot,resbaladero,CCM,162,resbaladero; pitpit; pitzpitz,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1915,SR_SM,,Ch'olti',noun,pitzpitz,pitzpitz,,slippery spot,resbaladero,CCM,162,resbaladero; pitpit; pitzpitz,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
CHTMISC1916,PA_BK,,Ch'olti',intransitive verb,pulpul,pulpul,,to break; to explode,reventar,CCM,162,rebentar; pulpul; de pulmiel; vº neuº,,,"{""editors"":[{""editor"":""Kevin Barcenas"",""dates"":[""2024-05-23"",""2025-03-04""]},{""editor"":""Maya Martinez"",""dates"":[""2024-02-22"",""2024-05-19""]}]}"
